# BUSCO version is: 4.0.4 
# The lineage dataset is: nematoda_odb10 (Creation date: 2019-11-20, number of species: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
2089at6231	Complete	II	9944022	9949786	662.4	408
2092at6231	Complete	I	6507853	6511633	772.4	476
2093at6231	Complete	X	7794989	7798405	720.7	487
2096at6231	Complete	III	6447970	6450777	653.9	400
2099at6231	Complete	III	6632841	6639059	759.6	436
2100at6231	Complete	X	10373234	10377963	529.9	391
2102at6231	Complete	II	7171418	7175662	779.3	405
2103at6231	Complete	II	11022335	11027900	1069.6	738	https://www.orthodb.org/v10?query=2103at6231	Pre-mRNA-splicing factor CWC22 homolog
2104at6231	Complete	II	10206731	10209262	787.7	444
2105at6231	Complete	III	3730032	3735107	684.0	442
2106at6231	Complete	III	10245006	10248696	595.3	458
2107at6231	Complete	III	10183541	10186293	621.5	345
2112at6231	Complete	V	11845843	11852537	1155.0	721
2114at6231	Complete	V	10163820	10166488	834.9	455
2115at6231	Complete	X	5705650	5710488	761.1	372	https://www.orthodb.org/v10?query=2115at6231	CRE-CAT-1 protein
2116at6231	Complete	X	4388121	4393800	753.0	370
2118at6231	Complete	X	7200304	7204029	707.1	453
2119at6231	Complete	X	15120863	15125529	852.8	401
2120at6231	Complete	III	11245166	11252279	823.8	389	https://www.orthodb.org/v10?query=2120at6231	Ribosomal protein S6 kinase
2125at6231	Complete	X	9450227	9452022	601.4	367
2126at6231	Complete	IV	10003674	10005538	817.0	422
2128at6231	Complete	V	6356665	6363098	524.4	515	https://www.orthodb.org/v10?query=2128at6231	mammalian BCL (B cell lymphoma) gene homologs
2131at6231	Complete	V	11110097	11113115	892.1	424
2132at6231	Duplicated	V	10247751	10252715	917.8	492
2132at6231	Duplicated	X	14147646	14151968	810.4	432
2133at6231	Complete	II	9584383	9586801	807.1	443
2137at6231	Complete	V	10322292	10326500	637.4	541
2152at6231	Complete	V	11119811	11122577	785.5	424
2159at6231	Complete	X	6093267	6096887	716.8	431
2160at6231	Complete	II	6324449	6327393	821.4	541
2163at6231	Complete	I	14499060	14510958	840.9	673
2164at6231	Complete	II	4282017	4288240	827.5	409
2170at6231	Complete	II	14489653	14492867	723.0	373
2173at6231	Complete	II	8523495	8525438	736.5	420
2178at6231	Complete	III	7465602	7467630	915.4	430
2181at6231	Complete	IV	6910653	6912907	714.8	474
2182at6231	Complete	I	5196043	5200241	921.0	495
2185at6231	Complete	X	4524203	4526532	834.6	438
2187at6231	Complete	I	7088028	7090137	893.4	441
2198at6231	Complete	III	7573253	7575267	566.3	407
2201at6231	Complete	III	463686	471813	677.1	449	https://www.orthodb.org/v10?query=2201at6231	guanylate kinase
2202at6231	Complete	IV	6585836	6588150	743.9	487	https://www.orthodb.org/v10?query=2202at6231	CRE-DNJ-11 protein
2204at6231	Complete	IV	8859459	8862228	492.8	280
2206at6231	Complete	X	2237848	2240255	808.6	419
2208at6231	Complete	X	15101787	15106797	672.1	392	https://www.orthodb.org/v10?query=2208at6231	CRE-MLT-9 protein
2209at6231	Complete	IV	165049	169977	728.8	482
2211at6231	Complete	IV	12605702	12614747	613.0	460	https://www.orthodb.org/v10?query=2211at6231	CRE-EFA-6 protein
2213at6231	Complete	I	4368071	4370405	686.1	379	https://www.orthodb.org/v10?query=2213at6231	CRE-PDP-1 protein
2220at6231	Complete	III	856598	860092	713.9	449
2226at6231	Complete	I	5788716	5791777	687.7	600
2228at6231	Complete	I	2883634	2893751	737.8	359
2229at6231	Complete	I	6836440	6838141	802.0	390	https://www.orthodb.org/v10?query=2229at6231	Adenosylhomocysteinase
2232at6231	Complete	I	3641670	3647105	790.3	408	https://www.orthodb.org/v10?query=2232at6231	Voltage-dependent calcium channel beta 2a subunit
2233at6231	Complete	IV	2432975	2436461	713.6	502	https://www.orthodb.org/v10?query=2233at6231	Zinc finger, RING-type
2236at6231	Complete	V	12513028	12514944	581.9	349
2238at6231	Complete	V	4617875	4627605	819.8	783
2240at6231	Complete	I	10542948	10546436	773.8	433
2247at6231	Duplicated	X	4339276	4343703	723.3	383
2247at6231	Duplicated	X	4331741	4336375	643.9	324
2249at6231	Complete	II	5691705	5693935	714.4	460	https://www.orthodb.org/v10?query=2249at6231	Eukaryotic Initiation Factor
2251at6231	Complete	X	4964424	4969372	615.9	347
2255at6231	Complete	I	8752191	8755678	777.3	492
2257at6231	Complete	III	5861923	5863801	726.3	410
2263at6231	Complete	IV	12094329	12096688	711.6	419
2267at6231	Complete	I	7246904	7248757	695.3	397
2268at6231	Complete	V	11282517	11286085	693.7	402
2270at6231	Complete	IV	8682242	8686642	695.6	436	https://www.orthodb.org/v10?query=2270at6231	DNA polymerase epsilon subunit
2274at6231	Complete	V	8155881	8159853	755.6	379
2277at6231	Complete	II	9210341	9213103	660.6	419
2279at6231	Complete	III	7491433	7497860	837.7	375
2281at6231	Complete	II	6888552	6890438	818.5	413
2285at6231	Complete	I	9665286	9668650	859.2	498
2286at6231	Complete	III	1518657	1532861	898.6	565
2287at6231	Complete	III	4471371	4475168	564.2	541
2288at6231	Complete	II	9063670	9070904	682.5	683
2294at6231	Complete	V	11980463	11982763	852.1	392	https://www.orthodb.org/v10?query=2294at6231	26S proteasome regulatory subunit 7
2295at6231	Complete	III	3651301	3652954	834.5	439
2297at6231	Complete	II	13741487	13749982	835.4	472
2299at6231	Complete	I	6742393	6745351	834.4	533
2301at6231	Complete	II	7305836	7308474	861.3	516	https://www.orthodb.org/v10?query=2301at6231	BRF (Transcription factor) homolog
2302at6231	Complete	X	924913	932253	1215.8	744
2304at6231	Complete	III	5382287	5385435	810.2	442
2306at6231	Complete	III	7359440	7362130	729.5	397
2308at6231	Complete	X	13726947	13734405	768.7	506
2311at6231	Complete	I	10636693	10639006	574.5	371
2312at6231	Complete	III	7154242	7158846	650.5	353	https://www.orthodb.org/v10?query=2312at6231	NADH dehydrogenase 
2313at6231	Complete	IV	10769632	10777755	828.5	430
2316at6231	Complete	II	10094822	10098786	693.3	352
2319at6231	Complete	I	8592984	8596228	830.1	555
2321at6231	Complete	V	10532897	10536409	634.5	354
2324at6231	Complete	III	658681	662715	735.3	466	https://www.orthodb.org/v10?query=2324at6231	BRICHOS domain-containing protein C09F5.1
2327at6231	Complete	X	11302233	11305921	896.0	527
2329at6231	Complete	III	12793309	12798157	783.7	403
2332at6231	Complete	I	10554226	10557840	670.0	419
2338at6231	Complete	IV	6582736	6585425	612.2	341
2339at6231	Complete	I	9762402	9768050	571.6	290
2341at6231	Complete	X	2192204	2195438	723.6	484
2342at6231	Complete	I	10255546	10259732	658.4	439
2345at6231	Complete	X	14790244	14792980	721.6	394
2351at6231	Complete	I	9527605	9531060	592.9	320
2353at6231	Complete	I	10194028	10197606	629.6	327
2356at6231	Complete	V	10353288	10355882	864.5	584	https://www.orthodb.org/v10?query=2356at6231	Pre-mRNA-splicing factor SLU7
2357at6231	Complete	V	14642741	14645906	888.6	642
2358at6231	Complete	I	14815705	14820244	668.6	651
2367at6231	Complete	III	11850372	11861220	532.3	400
2368at6231	Complete	V	2905765	2908205	463.9	297	https://www.orthodb.org/v10?query=2368at6231	Matrix metalloproteinase-C
2369at6231	Complete	V	4341398	4346046	636.2	332	https://www.orthodb.org/v10?query=2369at6231	Fidgetin-like protein 1
2370at6231	Complete	X	16030788	16034814	628.1	357
2378at6231	Complete	IV	10097013	10106037	1242.6	721
2380at6231	Complete	III	6124156	6133132	847.1	419	https://www.orthodb.org/v10?query=2380at6231	CRE-MVK-1 protein
2383at6231	Complete	II	8599683	8602453	701.0	378
2384at6231	Complete	III	5592119	5594343	666.9	388	https://www.orthodb.org/v10?query=2384at6231	Cytochrome b-c1 complex subunit 1, mitochondrial
2387at6231	Complete	II	12054335	12059865	653.5	354
2390at6231	Complete	I	9004514	9008743	623.2	447
2393at6231	Complete	IV	14790842	14792885	781.4	380
2401at6231	Complete	II	471139	476357	883.1	552
2403at6231	Complete	X	5493695	5496053	693.3	348	https://www.orthodb.org/v10?query=2403at6231	CRE-BUS-8 protein
2408at6231	Complete	II	7025751	7030156	643.0	706
2409at6231	Complete	I	9740426	9744140	717.2	398
2410at6231	Complete	I	13428865	13434549	613.0	374
2411at6231	Complete	IV	11086117	11089741	584.2	409
2415at6231	Complete	I	5402890	5408258	712.8	544
2418at6231	Complete	I	4580667	4583845	690.1	380	https://www.orthodb.org/v10?query=2418at6231	Protein CBG22275
2419at6231	Complete	V	10802354	10804647	707.6	411	https://www.orthodb.org/v10?query=2419at6231	O-phosphoseryl-tRNA(Sec) selenium transferase
2420at6231	Complete	II	6125504	6129808	652.1	426
2422at6231	Complete	I	10625360	10628385	908.2	472	https://www.orthodb.org/v10?query=2422at6231	RNA helicase
2423at6231	Complete	III	11990165	11999559	772.6	543
2424at6231	Complete	III	1103039	1111939	861.6	686	https://www.orthodb.org/v10?query=2424at6231	CRE-INFT-1 protein
2426at6231	Complete	III	9469921	9473292	795.7	383
2427at6231	Complete	III	8399256	8401975	599.3	403	https://www.orthodb.org/v10?query=2427at6231	CRE-LAP-1 protein
2430at6231	Complete	V	4818776	4823304	684.4	365
2431at6231	Complete	V	1393366	1398517	573.6	290
2436at6231	Complete	III	8447298	8449170	678.1	403
2437at6231	Complete	II	5104599	5107047	644.9	305	https://www.orthodb.org/v10?query=2437at6231	Mitogen-activated protein kinase
2441at6231	Complete	II	92170	95171	724.8	398
2449at6231	Complete	V	9978787	9980793	700.2	372
2453at6231	Complete	X	13472110	13475925	899.4	486
2454at6231	Complete	IV	7037020	7039760	846.2	543
2455at6231	Complete	IV	12567821	12570565	640.6	497	https://www.orthodb.org/v10?query=2455at6231	CRE-LET-99 protein
2458at6231	Complete	III	5598096	5600174	586.7	376
2460at6231	Complete	V	9305107	9310923	605.7	395
2464at6231	Complete	V	12736709	12741207	752.1	493
2467at6231	Complete	X	9268661	9270869	685.6	390
2469at6231	Complete	II	10248945	10251172	991.5	506
2471at6231	Complete	I	6238137	6249571	2075.2	1511
2473at6231	Complete	I	27117	33093	482.9	366
2474at6231	Complete	X	4668047	4673235	662.8	387
2475at6231	Complete	V	4529810	4549329	1185.9	808
2476at6231	Complete	V	2688540	2694418	745.7	378
2478at6231	Complete	III	89453	95042	777.3	378
2480at6231	Complete	X	2108917	2111440	658.1	356
2487at6231	Complete	II	5475377	5478520	758.3	516
2494at6231	Complete	I	9501155	9504684	692.8	370
2495at6231	Complete	III	6723359	6725676	568.9	373	https://www.orthodb.org/v10?query=2495at6231	Hydrolase, alpha/beta domain protein
2498at6231	Complete	I	7574254	7578548	764.7	435
2502at6231	Complete	II	6853587	6858355	751.6	696	https://www.orthodb.org/v10?query=2502at6231	DnaJ homolog dnj-5
2515at6231	Complete	III	8737684	8741453	598.4	333
2516at6231	Complete	III	10748387	10750083	759.8	357	https://www.orthodb.org/v10?query=2516at6231	Putative H/ACA ribonucleoprotein complex subunit 4
2520at6231	Complete	III	624607	627807	643.4	428	https://www.orthodb.org/v10?query=2520at6231	Lipid-binding serum glycoprotein, C-terminal
2523at6231	Complete	I	8598583	8600851	737.4	469
2524at6231	Complete	I	700276	715911	1472.1	1024	https://www.orthodb.org/v10?query=2524at6231	innexin unc-9
2527at6231	Complete	IV	5366823	5368864	509.7	338
2531at6231	Complete	III	4998948	5001339	644.3	407
2538at6231	Complete	I	4610196	4633413	2106.0	1525	https://www.orthodb.org/v10?query=2538at6231	UBR E3 ubiquitin ligase homolog
2539at6231	Complete	IV	121796	125985	695.9	406
2544at6231	Complete	V	13593177	13598344	852.7	567
2545at6231	Complete	IV	13422502	13429282	671.5	447
2546at6231	Complete	V	6499119	6502409	626.1	377
2547at6231	Complete	X	6857481	6860744	638.8	403	https://www.orthodb.org/v10?query=2547at6231	CRE-RIG-3 protein
2550at6231	Complete	V	12087207	12088930	630.2	340
2551at6231	Complete	III	9626532	9629196	585.7	345	https://www.orthodb.org/v10?query=2551at6231	Tubulin gamma chain
2554at6231	Complete	X	2315314	2323328	529.0	350	https://www.orthodb.org/v10?query=2554at6231	AMP-Activated protein Kinase Gamma subunit
2557at6231	Complete	II	8927680	8929739	877.0	466
2562at6231	Complete	V	10888722	10891020	744.3	398
2564at6231	Complete	V	2638586	2647180	753.5	458
2565at6231	Complete	V	20073612	20087752	702.8	464
2568at6231	Complete	X	14776433	14783565	673.8	324	https://www.orthodb.org/v10?query=2568at6231	early B-cell factor 4
2569at6231	Complete	III	9892951	9898521	472.5	333
2573at6231	Complete	III	5153517	5155437	658.8	371
2574at6231	Complete	X	17460777	17465195	717.5	399
2577at6231	Complete	IV	5549693	5563099	732.5	424
2581at6231	Complete	V	13678801	13681540	756.1	433
2582at6231	Complete	III	8626320	8628548	688.9	456
2595at6231	Complete	III	9631990	9637116	665.5	488
2600at6231	Complete	IV	232189	237597	833.3	570
2601at6231	Complete	IV	5395018	5396967	636.7	370
2605at6231	Complete	X	11061977	11064540	659.4	432
2607at6231	Complete	III	9462990	9465498	657.9	495
2611at6231	Complete	III	3774890	3781948	1563.0	877	https://www.orthodb.org/v10?query=2611at6231	CRE-ACY-3 protein
2614at6231	Complete	II	2204863	2212787	666.9	343
2618at6231	Complete	I	14829753	14834862	350.7	269
2622at6231	Complete	IV	8297353	8299838	583.7	394
2627at6231	Complete	II	10539037	10542025	507.4	353
2628at6231	Complete	V	11645461	11649998	800.5	429
2629at6231	Complete	I	9793721	9798157	852.5	507	https://www.orthodb.org/v10?query=2629at6231	CRE-HRDL-1 protein
2634at6231	Complete	I	6271776	6273703	722.2	378	https://www.orthodb.org/v10?query=2634at6231	Hypothetical protein CBG11069
2635at6231	Complete	V	6434076	6435890	797.5	368
2639at6231	Complete	III	13423606	13426203	761.3	472	https://www.orthodb.org/v10?query=2639at6231	CRE-EXO-1 protein
2643at6231	Complete	II	8281174	8283259	764.0	476
2649at6231	Complete	II	14857061	14866965	724.8	481
2650at6231	Complete	V	11127152	11130399	658.6	466
2652at6231	Complete	I	5741867	5743618	781.8	360
2653at6231	Complete	IV	6917137	6919588	665.7	375
2660at6231	Complete	II	8326856	8328896	796.3	374	https://www.orthodb.org/v10?query=2660at6231	Spliceosome RNA helicase BAT1
2661at6231	Complete	X	10521659	10524591	617.4	372
2667at6231	Complete	I	7676627	7679050	521.2	441
2668at6231	Complete	III	13509303	13514590	680.3	500	https://www.orthodb.org/v10?query=2668at6231	DNA mismatch repair protein
2678at6231	Complete	III	6276050	6279712	763.2	468
2687at6231	Complete	X	10897575	10900154	677.3	369
2689at6231	Complete	X	15679362	15687606	576.2	344	https://www.orthodb.org/v10?query=2689at6231	CRE-GPN-1 protein
2690at6231	Complete	IV	11355197	11359863	1252.2	772
2707at6231	Complete	IV	1499820	1509969	686.0	375	https://www.orthodb.org/v10?query=2707at6231	Phosphotransferase
2710at6231	Complete	X	10412647	10416659	713.2	390
2712at6231	Complete	II	9414405	9416497	588.0	377
2714at6231	Complete	V	6762539	6765047	669.5	431	https://www.orthodb.org/v10?query=2714at6231	CRE-BBS-8 protein
2725at6231	Complete	III	8686265	8688244	694.7	369
2732at6231	Complete	III	6589375	6592283	522.6	331
2754at6231	Complete	I	7090161	7094748	696.7	685	https://www.orthodb.org/v10?query=2754at6231	Vertebrate Pre-mRNA Processing Factor
2756at6231	Complete	I	9609719	9611694	670.2	389
2757at6231	Complete	I	9869676	9874671	657.3	335
2760at6231	Complete	I	13340314	13343938	629.2	332	https://www.orthodb.org/v10?query=2760at6231	Obg-like ATPase 1
2761at6231	Complete	II	12423514	12425875	774.8	374	https://www.orthodb.org/v10?query=2761at6231	Non-specific lipid-transfer protein-like 2
2764at6231	Complete	II	6594377	6598129	989.6	644
2765at6231	Complete	X	3542446	3557595	1045.3	604
2769at6231	Complete	V	5682720	5684630	642.0	372	https://www.orthodb.org/v10?query=2769at6231	Hydroxymethylglutaryl-CoA synthase
2772at6231	Complete	IV	10858933	10861397	706.7	388
2773at6231	Complete	V	17953563	17966847	820.1	391
2774at6231	Complete	X	1027670	1035180	854.6	540	https://www.orthodb.org/v10?query=2774at6231	STAUfen (dsRNA binding protein) homolog
2778at6231	Complete	I	10736658	10739915	708.9	361
2782at6231	Complete	X	16791525	16793112	596.5	339	https://www.orthodb.org/v10?query=2782at6231	Aspartate aminotransferase
2786at6231	Complete	III	10355834	10357678	686.0	409
2792at6231	Complete	III	13371217	13376674	615.2	319
2795at6231	Complete	I	9710886	9712764	610.2	371
2800at6231	Complete	IV	225440	231844	633.9	422
2802at6231	Complete	I	8901350	8905551	646.8	448	https://www.orthodb.org/v10?query=2802at6231	Trimethylguanosine synthase-like protein
2805at6231	Complete	III	11924977	11929381	659.3	368	https://www.orthodb.org/v10?query=2805at6231	CRE-NFT-1 protein
2811at6231	Complete	IV	8104332	8107654	589.6	446	https://www.orthodb.org/v10?query=2811at6231	CRE-RABS-5 protein
2815at6231	Complete	I	11526918	11557884	2520.3	2362
2817at6231	Complete	III	6114534	6116349	669.7	367
2821at6231	Complete	X	8681885	8686194	736.9	610
2830at6231	Complete	III	13759460	13762098	451.0	389
2833at6231	Complete	V	11924628	11927477	591.2	377
2844at6231	Complete	X	17519862	17528199	743.7	372
2845at6231	Complete	III	4012299	4015781	847.1	465	https://www.orthodb.org/v10?query=2845at6231	SH3 domain protein
2847at6231	Complete	V	10557949	10561175	648.0	326
2848at6231	Complete	V	14183124	14185616	739.7	427	https://www.orthodb.org/v10?query=2848at6231	tRNA (guanine(26)-N(2))-dimethyltransferase
2858at6231	Complete	II	11046145	11049063	513.8	349
2859at6231	Complete	V	7086059	7088856	721.4	441
2862at6231	Complete	II	258321	261119	750.8	446
2865at6231	Complete	III	2375846	2384840	753.0	471
2873at6231	Complete	III	3867838	3869548	736.4	360	https://www.orthodb.org/v10?query=2873at6231	60S ribosomal protein L3
2875at6231	Complete	V	13800977	13803808	690.0	329	https://www.orthodb.org/v10?query=2875at6231	CRE-SWAN-2 protein
2877at6231	Complete	II	4935673	4937976	450.0	408	https://www.orthodb.org/v10?query=2877at6231	Zinc finger protein
2885at6231	Complete	IV	17429638	17432306	630.8	353
2889at6231	Complete	V	12563431	12565784	737.4	387	https://www.orthodb.org/v10?query=2889at6231	CRE-MRPS-5 protein
2890at6231	Complete	IV	9074622	9076568	722.7	377
2891at6231	Complete	I	9722721	9726288	659.0	361
2893at6231	Complete	I	948567	957348	623.8	390
2896at6231	Complete	I	8702505	8705808	711.8	459
2900at6231	Complete	IV	6619469	6621397	605.9	350
2906at6231	Complete	X	5593002	5594962	622.9	295	https://www.orthodb.org/v10?query=2906at6231	LIM domain-containing protein
2914at6231	Complete	III	5698642	5702246	563.6	377
2918at6231	Complete	X	14703704	14707650	706.0	339	https://www.orthodb.org/v10?query=2918at6231	MAP kinase activating protein C22orf5
2927at6231	Complete	III	2100150	2107481	578.0	364
2931at6231	Missing
2933at6231	Complete	IV	13513368	13521868	620.7	520	https://www.orthodb.org/v10?query=2933at6231	mRNA-decapping enzyme 2
2942at6231	Complete	V	20239026	20249610	976.6	700	https://www.orthodb.org/v10?query=2942at6231	CRE-PSA-1 protein
2943at6231	Complete	IV	16848073	16854910	705.6	348
2946at6231	Complete	I	7188356	7190721	590.5	335
2948at6231	Complete	I	1258201	1268186	698.7	407
2950at6231	Complete	V	6727778	6730212	410.5	264
2951at6231	Complete	I	6550533	6552662	633.0	382
2952at6231	Complete	X	8387450	8392643	500.0	341
2956at6231	Complete	X	17035196	17041912	306.9	232
2957at6231	Complete	V	7571984	7575696	884.2	695	https://www.orthodb.org/v10?query=2957at6231	u4/U6.U5 tri-snRNP-associated protein 1
2959at6231	Complete	II	8350531	8354027	625.6	404
2961at6231	Complete	V	13531661	13536344	638.2	366	https://www.orthodb.org/v10?query=2961at6231	FMRFamide Peptide Receptor family
2962at6231	Complete	X	7661889	7665146	436.3	296
2965at6231	Complete	III	11317375	11326609	598.4	473
2966at6231	Complete	I	1932322	1945224	753.8	440
2968at6231	Complete	X	16963969	16972818	366.9	684
2969at6231	Complete	II	8080886	8086914	1020.4	921	https://www.orthodb.org/v10?query=2969at6231	Probable ubiquitin carboxyl-terminal hydrolase K02C4.3
2970at6231	Complete	IV	9699096	9706757	1519.4	1114	https://www.orthodb.org/v10?query=2970at6231	DDB1- and CUL4-associated factor homolog 1
2972at6231	Complete	V	10335776	10338350	744.5	334	https://www.orthodb.org/v10?query=2972at6231	Actin-related protein 2
2982at6231	Complete	V	124318	126676	686.2	378	https://www.orthodb.org/v10?query=2982at6231	Zinc finger protein ZPR1 homolog
2989at6231	Complete	III	3241715	3249161	586.7	329
2990at6231	Complete	X	7066343	7068486	746.1	371
2991at6231	Complete	III	6732113	6733935	615.3	382	https://www.orthodb.org/v10?query=2991at6231	CRE-ODR-4 protein
2992at6231	Complete	V	276988	281735	652.9	342
2997at6231	Complete	III	8085682	8088436	476.3	293
2999at6231	Complete	I	14476695	14486814	878.4	540	https://www.orthodb.org/v10?query=2999at6231	Tyrosine--tRNA ligase
3008at6231	Complete	X	6818340	6820080	622.2	366
3010at6231	Complete	X	7988933	7992862	624.9	408
3012at6231	Complete	I	3901417	3905271	556.3	364
3014at6231	Complete	IV	7393710	7397555	604.7	373
3024at6231	Complete	X	950703	954236	642.2	344	https://www.orthodb.org/v10?query=3024at6231	CRE-ARR-1 protein
3031at6231	Missing
3035at6231	Complete	III	10475922	10479566	822.7	473
3037at6231	Complete	X	6031418	6034515	478.7	275
3039at6231	Complete	I	4805559	4809674	538.3	318	https://www.orthodb.org/v10?query=3039at6231	CDP-alcohol phosphatidyltransferase
3040at6231	Complete	III	4566279	4568247	593.0	348
3042at6231	Complete	V	3750148	3755856	495.8	433
3045at6231	Complete	X	6142420	6151201	511.0	317
3047at6231	Complete	II	42249	43710	764.4	351
3051at6231	Complete	III	13627049	13630745	637.9	363
3058at6231	Complete	I	1823419	1825978	513.0	372	https://www.orthodb.org/v10?query=3058at6231	chromatin assembly factor 1 subunit B
3059at6231	Complete	II	6303183	6306283	589.4	320
3060at6231	Complete	V	20845821	20847695	585.1	344
3063at6231	Complete	III	9802273	9805011	617.7	405
3064at6231	Complete	III	8088485	8091603	674.1	517	https://www.orthodb.org/v10?query=3064at6231	Ankyrin repeat-containing domain
3070at6231	Complete	I	4247734	4249410	588.8	334
3072at6231	Complete	I	9626207	9630701	1129.7	982
3074at6231	Complete	V	13766011	13768459	610.6	332
3077at6231	Complete	X	1128897	1132711	615.2	369	https://www.orthodb.org/v10?query=3077at6231	CRE-SNX-1 protein
3084at6231	Complete	III	10393389	10396158	586.9	306
3085at6231	Complete	V	6421204	6424183	599.0	356
3086at6231	Fragmented	I	6488208	6492766	466.1	277
3088at6231	Complete	I	1740655	1750993	641.4	385
3089at6231	Complete	V	2647109	2652715	641.3	456
3091at6231	Complete	X	4673772	4677261	634.3	390
3097at6231	Complete	X	3528587	3531861	440.6	301
3103at6231	Complete	X	11057136	11060290	626.3	455
3108at6231	Complete	I	2308912	2312276	608.8	372	https://www.orthodb.org/v10?query=3108at6231	Nop2 (NOP2)/SUN domain family member
3112at6231	Complete	III	7021846	7023645	602.1	352	https://www.orthodb.org/v10?query=3112at6231	NEDD8-activating enzyme E1 catalytic subunit
3122at6231	Complete	X	14684773	14688321	704.5	345	https://www.orthodb.org/v10?query=3122at6231	Calsequestrin
3125at6231	Complete	I	1827941	1834746	581.1	375
3128at6231	Complete	V	8513579	8518379	1160.1	819
3129at6231	Complete	II	11474010	11476584	502.9	273
3153at6231	Complete	IV	8294645	8297282	531.1	390
3156at6231	Complete	II	5425749	5429618	534.7	396	https://www.orthodb.org/v10?query=3156at6231	Putative GTP-ase activating protein
3157at6231	Complete	I	14347551	14358406	590.4	392
3158at6231	Complete	V	11234528	11237431	419.8	312
3167at6231	Complete	II	8659842	8661620	627.4	359
3171at6231	Complete	IV	7382312	7384806	563.8	364	https://www.orthodb.org/v10?query=3171at6231	Tyrosine phosphatase
3176at6231	Complete	IV	4442359	4446053	858.3	588
3178at6231	Complete	III	6930042	6931766	710.3	352
3182at6231	Complete	II	1224178	1230783	1030.7	593	https://www.orthodb.org/v10?query=3182at6231	Protein CBG07097
3183at6231	Complete	V	5964923	5969206	664.0	369
3184at6231	Complete	I	8602103	8604863	565.6	449
3191at6231	Complete	X	15026291	15031163	571.9	341	https://www.orthodb.org/v10?query=3191at6231	GPCR, family 2, extracellular hormone receptor domain
3193at6231	Complete	III	10911377	10916666	990.2	450
3196at6231	Complete	I	5433904	5446891	1275.5	1067
3205at6231	Complete	II	15120244	15123318	621.7	321
3209at6231	Complete	IV	616456	620931	704.8	366	https://www.orthodb.org/v10?query=3209at6231	Protein CBG21291
3211at6231	Complete	II	7942637	7945075	678.4	359	https://www.orthodb.org/v10?query=3211at6231	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex
3214at6231	Complete	II	4328995	4333872	768.0	400
3215at6231	Complete	II	7870880	7873965	695.6	497
3218at6231	Complete	IV	4357600	4359904	544.3	322
3219at6231	Complete	I	10979762	10992515	480.2	324
3223at6231	Complete	III	9404543	9406691	798.1	388
3225at6231	Complete	V	10130405	10134035	715.6	460
3226at6231	Complete	II	7864173	7866254	649.9	369
3228at6231	Complete	IV	7568710	7573760	1015.5	804	https://www.orthodb.org/v10?query=3228at6231	Lectin C-type domain-containing protein
3230at6231	Complete	IV	12124900	12129128	547.7	322	https://www.orthodb.org/v10?query=3230at6231	Palmitoyltransferase
3231at6231	Complete	III	983036	989959	626.0	314
3232at6231	Complete	III	10115008	10116782	519.2	350
3233at6231	Complete	I	14371175	14376050	821.2	513	https://www.orthodb.org/v10?query=3233at6231	CRE-BBS-1 protein
3235at6231	Complete	I	13292472	13297555	1006.0	642
3237at6231	Complete	IV	2307818	2314743	655.6	342	https://www.orthodb.org/v10?query=3237at6231	V-type proton ATPase subunit C
3239at6231	Complete	III	12472918	12484651	753.0	650
3240at6231	Complete	IV	10403994	10408702	566.4	262
3251at6231	Complete	II	11222230	11226588	636.2	327
3254at6231	Complete	III	8159156	8161375	485.4	342	https://www.orthodb.org/v10?query=3254at6231	Inositol polyphosphate 5-phosphatase
3259at6231	Complete	I	12978723	12982450	490.0	360
3260at6231	Complete	I	7318309	7321007	643.2	330
3270at6231	Complete	I	5655945	5657953	566.9	357
3275at6231	Complete	III	5346222	5349420	557.0	479
3276at6231	Complete	X	11064937	11066810	615.1	291	https://www.orthodb.org/v10?query=3276at6231	CRE-LPR-4 protein
3281at6231	Complete	V	10598817	10602135	571.2	289
3288at6231	Complete	III	7116482	7122937	498.1	336
3291at6231	Complete	II	6097797	6099662	553.7	332
3292at6231	Complete	II	8468041	8470010	684.2	405
3293at6231	Complete	I	4379323	4381843	542.6	352
3295at6231	Complete	I	10085709	10094481	491.8	308
3300at6231	Complete	IV	14847299	14853665	473.7	286	https://www.orthodb.org/v10?query=3300at6231	Hypothetical protein CBG21499
3302at6231	Complete	I	12490946	12494622	538.4	327	https://www.orthodb.org/v10?query=3302at6231	Putative neutral sphingomyelinase
3304at6231	Complete	I	14652041	14657203	703.8	470
3305at6231	Complete	II	8596233	8599246	710.7	583	https://www.orthodb.org/v10?query=3305at6231	Hypothetical protein CBG00550
3308at6231	Complete	II	526986	530378	569.7	317	https://www.orthodb.org/v10?query=3308at6231	Ligand-Gated ion Channel
3312at6231	Missing
3317at6231	Complete	II	11742814	11748416	432.7	253
3321at6231	Complete	III	6622566	6625036	754.6	433
3324at6231	Complete	V	6765845	6768503	666.9	324	https://www.orthodb.org/v10?query=3324at6231	CaLponIn-liKe proteins
3325at6231	Complete	II	7144584	7147383	564.0	339
3326at6231	Complete	I	9618320	9619810	706.0	347	https://www.orthodb.org/v10?query=3326at6231	Histone-binding protein RBBP4
3330at6231	Complete	X	1321321	1327982	526.7	365
